map,N,seed,pure,swap,cnt,cnt_fires,cnt_time
flow,20,23,1,1,1,0,.009916283
flow,20,24,1,1,1,0,.008517156
flow,20,25,1,1,1,0,.010226736
flow,20,26,1,1,1,0,.007666833
flow,20,27,1,1,1,0,.007832394
flow,20,28,1,1,1,0,.006732997
flow,20,29,1,1,1,0,.009498817
flow,25,0,1,1,1,0,.009361565
flow,25,1,1,1,1,0,.009470684
flow,25,2,1,1,1,0,.010469282
flow,25,3,1,1,1,0,.009233095
flow,25,4,1,0,0,0,.009958338
flow,25,5,1,1,1,0,.012316722
flow,25,6,1,1,1,0,.008704196
flow,25,7,1,1,1,0,.010876692
flow,25,8,1,1,1,0,.012482872
flow,25,9,1,1,1,0,.014023463
flow,25,10,1,1,1,0,.021124880
flow,25,11,0,1,1,0,.011391750
flow,25,12,1,1,1,0,.013246629
flow,25,13,0,1,1,0,.010861348
flow,25,14,1,1,1,0,.013734026
flow,25,15,1,1,1,0,.008200647
flow,25,16,1,1,1,0,.010131077
flow,25,17,1,1,1,0,.011811396
flow,25,18,1,1,1,0,.011749400
flow,25,19,1,1,1,0,.011238580
flow,25,20,1,1,1,0,.010835387
flow,25,21,1,1,1,0,.013550241
flow,25,22,1,1,1,0,.008454106
flow,25,23,1,1,1,0,.009064014
flow,25,24,1,1,1,0,.012777494
flow,25,25,1,1,1,0,.010163202
flow,25,26,1,1,1,0,.009599249
flow,25,27,1,1,1,0,.009111593
flow,25,28,1,1,1,0,.009871862
flow,25,29,1,1,1,0,.007762925
flow,30,0,1,0,1,0,.010164807
flow,30,1,1,1,1,0,.009042589
flow,30,2,1,1,1,0,.009963561
flow,30,3,1,1,1,0,.007638220
flow,30,4,1,1,1,0,.009555776
flow,30,5,1,1,1,0,.008987119
flow,30,6,1,1,1,0,.010404364
flow,30,7,0,1,1,0,.007219309
flow,30,8,1,1,1,0,.010351865
flow,30,9,1,1,1,0,.008103570
flow,30,10,1,1,1,0,.007546106
flow,30,11,0,0,0,0,.058917678
flow,30,12,1,1,1,0,.007802443
flow,30,13,1,1,1,0,.008334463
flow,30,14,1,1,1,0,.009174951
flow,30,15,1,1,1,0,.014917595
flow,30,16,1,1,1,0,.010514125
flow,30,17,1,1,1,0,.010830175
flow,30,18,1,1,1,0,.015063030
flow,30,19,1,1,1,0,.008458682
flow,30,20,1,1,1,0,.009619789
flow,30,21,0,0,1,0,.013516905
flow,30,22,1,1,1,0,.011713811
flow,30,23,1,1,1,0,.012774111
flow,30,24,1,1,1,0,.014070786
flow,30,25,1,1,1,0,.021791343
flow,30,26,0,1,1,0,.022203243
flow,30,27,1,0,0,0,.026521938
flow,30,28,0,1,1,0,.027211283
flow,30,29,1,0,1,0,.028971776
flow,35,0,0,0,0,0,.053302346
flow,35,1,1,1,1,0,.017919082
flow,35,2,1,1,1,0,.015651147
flow,35,3,1,1,1,0,.012407553
flow,35,4,0,0,0,0,.024016474
flow,35,5,1,1,1,0,.014498939
flow,35,6,0,1,1,0,.014772374
flow,35,7,0,0,0,0,.015418968
flow,35,8,1,1,1,0,.014302168
flow,35,9,1,1,1,0,.016790973
flow,35,10,1,1,1,0,.014187077
flow,35,11,0,0,1,0,.015517646
flow,35,12,0,1,1,0,.014126067
flow,35,13,0,1,1,0,.013971483
flow,35,14,0,1,1,0,.015771519
flow,35,15,1,1,1,0,.013541940
flow,35,16,1,1,1,0,.012198914
flow,35,17,1,1,1,0,.012647695
flow,35,18,1,1,1,0,.017224760
flow,35,19,1,1,1,0,.011430607
flow,35,20,1,1,1,0,.017751071
flow,35,21,0,0,0,0,.027279909
flow,35,22,1,1,1,0,.016357326
flow,35,23,1,1,1,0,.010677669
flow,35,24,1,1,1,0,.012342478
flow,35,25,1,1,1,0,.009544647
flow,35,26,1,1,1,0,.011196588
flow,35,27,1,1,1,0,.012885504
flow,35,28,0,1,1,0,.011043189
flow,35,29,0,1,1,0,.014624520
flow,40,0,0,0,0,0,.016995125
flow,40,1,0,1,1,0,.012323053
flow,40,2,1,0,0,0,.020514160
flow,40,3,1,1,1,0,.009173517
flow,40,4,0,0,0,0,.037633077
flow,40,5,0,1,1,0,.014092017
flow,40,6,0,1,1,0,.011984768
flow,40,7,0,0,0,0,.037891582
flow,40,8,1,1,1,0,.012626874
flow,40,9,0,0,0,0,.011250004
flow,40,10,1,1,1,0,.010162189
flow,40,11,0,0,0,0,.065107177
flow,40,12,0,0,0,0,.011470751
flow,40,13,0,0,0,0,.041521000
flow,40,14,0,1,1,0,.014789824
flow,40,15,1,0,1,0,.011659903
flow,40,16,1,0,1,0,.010608514
flow,40,17,1,1,1,0,.007570426
flow,40,18,1,1,1,0,.009696668
flow,40,19,1,1,1,0,.010239170
flow,40,20,0,1,1,0,.011275806
flow,40,21,0,0,0,0,.021784077
flow,40,22,1,1,1,0,.011267122
flow,40,23,1,1,1,0,.012064429
flow,40,24,0,0,0,0,.071811624
flow,40,25,0,0,0,0,.010413727
flow,40,26,0,0,0,0,.014906772
flow,40,27,0,0,0,0,.035903675
flow,40,28,0,0,1,0,.031214123
flow,40,29,0,0,1,0,.015962699
deadlock5,15,0,0,1,1,0,.008600639
deadlock5,15,1,0,0,0,0,.009586808
deadlock5,15,2,0,0,0,0,.006814296
deadlock5,15,3,0,0,0,0,.012095774
deadlock5,15,4,0,0,0,0,.007724769
deadlock5,15,5,0,0,0,0,.010360714
deadlock5,15,6,0,0,0,0,.013829361
deadlock5,15,7,0,0,1,0,.008652226
deadlock5,15,8,0,1,1,0,.009333337
deadlock5,15,9,0,0,0,0,.016416756
deadlock5,15,10,0,0,0,0,.013267001
deadlock5,15,11,0,0,0,0,.010094462
deadlock5,15,12,0,0,0,0,.006867315
deadlock5,15,13,0,1,1,0,.009269384
deadlock5,15,14,0,0,0,0,.006423722
deadlock5,15,15,0,0,0,0,.009546985
deadlock5,15,16,0,0,0,0,.029574687
deadlock5,15,17,0,0,1,0,.010187773
deadlock5,15,18,0,0,0,0,.008592014
deadlock5,15,19,0,0,0,0,.006501753
deadlock5,15,20,0,0,0,0,.006482658
deadlock5,15,21,1,1,1,0,.008298040
deadlock5,15,22,0,0,0,0,.006297955
deadlock5,15,23,0,0,0,0,.007809757
