map,N,seed,pure,swap,cnt,cnt_fires,cnt_time
roomfull,30,0,0,0,0,24,.013942004
roomfull,30,1,0,0,0,25,.065514063
roomfull,30,2,0,0,0,1,.006619662
roomfull,30,3,0,1,1,1,.006433988
roomfull,30,4,1,0,1,3,.008145973
roomfull,30,5,0,0,0,1,.006422657
roomfull,30,6,0,0,1,1,.006755672
roomfull,30,7,0,0,0,61,.102065289
roomfull,30,8,0,0,0,0,.046759721
roomfull,30,9,0,0,0,24,.071080215
roomfull,30,10,0,0,0,19,.011859608
roomfull,30,11,0,1,0,19,.011504699
roomfull,30,12,0,0,1,0,.007465858
roomfull,30,13,0,0,1,14,.006965908
roomfull,30,14,0,1,1,5,.007575784
roomfull,30,15,0,0,1,1,.006031890
roomfull,30,16,0,0,1,13,.008425408
roomfull,30,17,0,0,1,1,.068244949
roomfull,30,18,0,0,0,4,.014893247
roomfull,30,19,0,0,0,0,.048286125
roomfull,30,20,0,0,0,10,.073869864
roomfull,30,21,0,1,1,0,.008466949
roomfull,30,22,0,0,1,1,.007657762
roomfull,30,23,0,0,0,0,.005321485
roomfull,30,24,0,0,0,33,.016962133
roomfull,30,25,0,0,1,2,.007869965
roomfull,30,26,0,0,0,1,.006068581
roomfull,30,27,0,0,0,0,.005996079
roomfull,30,28,0,0,0,0,.031537713
roomfull,30,29,0,0,0,4,.008942282
roomfull,35,0,0,0,0,0,.005629502
roomfull,35,1,0,0,0,2,.056475336
roomfull,35,2,0,0,0,1,.041963552
roomfull,35,3,0,0,0,2,.007129640
roomfull,35,4,0,0,0,1,.078640684
roomfull,35,5,0,0,0,1,.005778077
roomfull,35,6,0,0,0,2,.066571394
roomfull,35,7,0,0,0,5,.023471337
roomfull,35,8,0,0,0,2,.022369729
roomfull,35,9,0,0,0,4,.013906139
roomfull,35,10,0,0,0,3,.006632320
roomfull,35,11,0,0,0,3,.005686951
roomfull,35,12,0,0,0,1,.004732885
roomfull,35,13,0,0,0,1,.021824399
roomfull,35,14,0,0,0,1,.005338032
roomfull,35,15,0,0,0,2,.006961245
roomfull,35,16,0,0,0,5,.022374000
roomfull,35,17,0,0,0,1,.081723119
roomfull,35,18,0,0,0,3,.054430467
roomfull,35,19,0,0,0,1,.067891088
roomfull,35,20,0,0,0,1,.067716578
roomfull,35,21,0,0,0,1,.076840344
roomfull,35,22,0,0,0,1,.080394380
roomfull,35,23,0,0,0,1,.004646426
roomfull,35,24,0,0,0,1,.213718047
roomfull,35,25,0,0,0,2,.004503455
roomfull,35,26,0,0,0,1,.039647229
roomfull,35,27,0,0,0,0,.028113455
roomfull,35,28,0,0,0,0,.042131755
roomfull,35,29,0,0,0,2,.007448631
roomfull,40,0,0,0,0,0,.007118724
roomfull,40,1,0,0,0,0,.006229163
roomfull,40,2,0,0,0,0,.005345259
roomfull,40,3,0,0,0,0,.007013227
roomfull,40,4,0,0,0,0,.011262210
roomfull,40,5,0,0,0,0,.010635265
roomfull,40,6,0,0,0,0,.004122380
roomfull,40,7,0,0,0,0,.011849380
roomfull,40,8,0,0,0,0,.008160813
roomfull,40,9,0,0,0,0,.006369538
roomfull,40,10,0,0,0,0,.006733932
roomfull,40,11,0,0,0,0,.005400820
roomfull,40,12,0,0,0,0,.004628907
roomfull,40,13,0,0,0,0,.009043032
roomfull,40,14,0,0,0,0,.006513339
roomfull,40,15,0,0,0,0,.007345431
roomfull,40,16,0,0,0,0,.008411788
roomfull,40,17,0,0,0,0,.005036091
roomfull,40,18,0,0,0,0,.006695958
roomfull,40,19,0,0,0,0,.005952231
roomfull,40,20,0,0,0,0,.004741190
roomfull,40,21,0,0,0,0,.004864917
roomfull,40,22,0,0,0,0,.006234881
roomfull,40,23,0,0,0,0,.008223924
roomfull,40,24,0,0,0,0,.005508728
roomfull,40,25,0,0,0,0,.004450292
roomfull,40,26,0,0,0,0,.009495499
roomfull,40,27,0,0,0,0,.007223506
roomfull,40,28,0,0,0,0,.005027389
roomfull,40,29,0,0,0,0,.008882356
flow,15,0,1,1,1,0,.006191164
flow,15,1,1,1,1,0,.005371354
flow,15,2,1,1,1,0,.005458340
flow,15,3,1,1,1,0,.005796621
flow,15,4,1,1,1,0,.006079753
flow,15,5,1,1,1,0,.008457610
flow,15,6,1,1,1,0,.005735853
flow,15,7,1,1,1,0,.007306762
flow,15,8,1,1,1,0,.008452640
flow,15,9,1,1,1,0,.005659518
flow,15,10,1,1,1,0,.005900776
flow,15,11,1,1,1,0,.007402844
flow,15,12,1,1,1,0,.005543361
flow,15,13,1,1,1,0,.007039617
flow,15,14,1,1,1,0,.008536597
flow,15,15,1,1,1,0,.008054176
flow,15,16,1,1,1,0,.006043576
flow,15,17,1,1,1,0,.005760574
flow,15,18,1,1,1,0,.005326899
flow,15,19,1,1,1,0,.006305772
flow,15,20,1,1,1,0,.006939234
